DATA_VOLUME_WEEKDAYS,social_networks_and_messengers_count,DATA_VOLUME_WEEKENDS,CALCULATION_METHOD_ID,video_content_and_streaming_count,cloud_services_and_email_count,phone_value,device_type_rus_smartphone,ecommerce_score,device_type_rus_phone,online_services_and_digital_stores_count,lifetime,how_long_same_model,AVG_ARPU,SCORING,maps_and_transport_count,calls_count_in_weekdays,calls_count_in_weekends,dating_and_social_platforms_count,calls_count_out_weekdays,target
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,101.83333333,25.0,16.381616667,0,0.0,0.65,0.5,0.0,0.7,6
0.544,6.62,0.022,0,0.65,0.71,3.0,True,0,False,0.1,70.133333333,2.0,33.444158333000004,2,0.23,6.57,3.5,0.0,8.43,4
5.465,11.58,0.0,0,1.77,6.199999999999999,3.0,True,0,False,0.0,35.6,6.0,39.5826,1,0.0,2.91,2.63,0.0,1.17,1
178.399,506.34999999999997,227.863,0,3.9,352.13,1.0,True,1,False,62.39,97.066666667,1.0,254.9455,4,52.870000000000005,16.04,7.88,0.0,20.48,3
2.9730000000000003,27.58,1.922,0,1.77,35.61,3.0,True,0,False,0.03,134.66666667,8.0,1.5157833333,1,0.0,3.91,3.0,0.0,4.65,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,176.56666667,14.0,147.51485,3,0.0,22.26,20.5,0.0,17.13,4
230.544,243.67,385.16,1,193.68,432.52,3.0,True,1,False,0.58,159.8,7.0,140.16355,3,0.0,13.13,10.88,0.0,10.87,4
161.694,390.71000000000004,45.654,0,36.58,311.41,3.0,True,1,False,0.03,162.5,25.0,56.666625,3,0.0,2.7,2.5,0.0,5.61,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,90.833333333,8.0,58.173983333,2,0.0,0.48,0.63,0.0,0.35,6
85.066,57.0,119.938,1,47.13,336.58,3.0,True,0,False,0.0,212.53333333,2.0,162.650675,3,0.0,2.04,1.63,0.0,3.43,6
0.078,0.0,0.0,1,0.19,3.94,4.0,False,0,True,0.0,131.2,14.0,42.683916667,0,0.0,1.96,2.5,0.0,2.78,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,25.0,2.0,37.373666667,1,0.0,1.22,2.0,0.0,6.65,5
10.039,36.39,8.252,1,1.68,211.03,3.0,True,0,False,0.0,196.2,25.0,38.636275,1,0.0,3.04,3.25,0.0,1.91,6
117.253,440.25,59.44300000000001,1,13.1,191.94,3.0,True,1,False,0.26,81.233333333,13.0,89.107325,2,0.0,7.48,2.0,0.0,4.87,6
0.809,7.55,0.97,1,0.71,46.870000000000005,3.0,True,0,False,0.0,126.3,16.0,34.34975,1,0.0,4.52,2.75,0.0,3.61,5
22.536,327.03000000000003,18.309,1,70.58,45.39,3.0,True,0,False,0.0,169.93333333,9.0,46.928183333,1,0.0,4.91,3.5,0.0,6.13,5
6.064,6.0600000000000005,14.046,0,2.29,93.49000000000001,3.0,True,0,False,0.0,14.2,11.0,68.831866667,2,0.0,0.39,0.75,0.0,0.39,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,143.1,25.0,16.541575,2,0.0,2.52,2.5,0.0,7.04,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,50.566666667,7.0,107.41935833,3,0.0,7.3,6.88,0.0,6.65,5
0.02,0.0,0.0,1,0.0,0.29,3.0,True,0,False,0.0,209.16666667,24.0,58.5417,3,0.0,2.7,1.0,0.0,2.96,6
82.962,178.87999999999997,85.807,1,2.55,111.87,1.0,True,1,False,23.87,117.23333333,7.0,525.23986667,4,8.45,24.48,4.38,0.0,31.83,3
147.40200000000004,219.89,191.002,0,49.1,557.13,3.0,True,1,False,4.94,143.73333333,21.0,43.704258333,3,0.0,3.7,2.38,0.0,4.65,3
10.851,6.58,0.0,0,0.32,7.93,3.0,True,0,False,0.0,55.9,17.0,97.2013,2,0.0,4.7,3.13,0.0,5.09,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,166.2,25.0,77.435783333,2,0.0,15.43,3.13,0.0,9.96,3
223.343,216.7,112.335,0,52.0,331.48,3.0,True,1,False,0.03,69.2,22.0,133.79355833,3,0.0,2.7,1.75,0.0,7.26,3
157.102,64.75999999999999,2.486,0,52.77,278.84000000000003,3.0,True,1,False,0.55,31.933333333,25.0,71.333158333,2,0.0,2.65,0.25,0.0,3.65,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,131.93333333,4.0,27.207283333000003,1,0.0,2.09,2.0,0.0,0.0,4
11.332,23.9,12.367,1,12.71,117.0,3.0,True,1,False,0.0,50.466666667,9.0,37.377491667,1,0.0,10.39,3.0,0.0,8.39,4
41.327,113.13,92.023,0,1.13,68.42,2.0,True,1,False,80.26,94.9,19.0,77.123808333,3,18.81,3.3,3.5,0.0,2.87,3
27.099,96.89,25.338,0,14.81,163.81,3.0,True,1,False,0.0,215.16666667,11.0,56.073808333,3,0.0,1.04,0.88,0.0,1.91,5
0.649,4.669999999999999,2.44,0,0.94,8.739999999999998,3.0,True,0,False,0.0,153.16666667,15.0,3.0359416667000003,2,0.0,0.17,0.38,0.0,0.04,5
9.595,12.07,31.886,1,0.35,88.50999999999999,3.0,True,1,False,0.97,215.46666667,25.0,158.17695,4,0.0,8.17,1.75,0.0,7.57,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,68.2,9.0,43.097583333,3,0.0,5.57,4.25,0.0,7.83,5
37.274,138.21999999999997,24.34800000000001,1,14.23,121.74,3.0,True,0,False,0.1,57.7,8.0,61.568475,3,0.13,4.91,1.25,0.0,6.0,4
43.687,117.50999999999999,23.242,1,2.39,131.09,3.0,True,1,False,6.23,171.06666667,25.0,20.490233333,2,0.84,9.35,3.38,0.0,7.7,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,159.8,25.0,41.249033333,2,0.0,1.83,1.88,0.0,0.78,3
13.42,27.0,1.41,0,14.71,62.31999999999999,3.0,True,1,False,0.0,154.16666667,7.0,29.9999,1,0.0,6.87,3.38,0.0,6.13,5
331.987,242.25,167.745,1,1.71,52.06,2.0,True,1,False,88.1,175.3,25.0,295.15024167,3,36.87,6.39,4.75,0.0,10.78,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,165.83333333,18.0,53.283225,2,0.0,0.3,0.0,0.0,0.3,4
23.756,25.48,46.24100000000001,1,0.35,52.669999999999995,3.0,True,1,False,0.0,166.56666667,25.0,87.58438333299999,3,0.0,13.0,9.63,0.0,15.0,5
4.64,5.609999999999999,0.392,1,1.55,12.19,3.0,True,0,False,0.0,77.333333333,23.0,51.022591667,1,0.0,6.83,6.0,0.0,6.43,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,57.066666667,22.0,0.6670333333,0,0.0,0.0,0.0,0.0,0.13,3
224.673,128.35,28.279,0,35.77,275.44,3.0,True,1,False,7.930000000000001,3.1333333333,3.0,109.674275,3,1.13,0.3,0.13,0.0,0.48,6
40.439,127.45,66.878,0,25.74,220.91,3.0,True,0,False,0.0,113.7,4.0,50.791283333,3,0.0,10.83,9.5,0.0,13.61,3
90.618,90.22000000000001,10.18,1,1.19,21.939999999999998,2.0,True,0,False,17.87,136.36666667,17.0,98.87915,3,8.68,4.96,2.75,0.0,5.7,4
0.1669999999999999,1.62,0.0,0,0.0,4.39,3.0,True,0,False,0.0,108.43333333,9.0,77.421475,3,0.0,5.87,2.63,0.0,6.43,5
88.225,518.1,22.377,0,41.0,312.94,3.0,True,1,False,0.0,142.3,14.0,80.167633333,3,0.0,9.7,8.25,21.0,14.17,4
0.0,0.0,0.023,1,0.0,0.0,3.0,True,0,False,0.0,169.83333333,7.0,28.2142,2,0.0,0.7,1.13,0.0,0.26,5
40.668,165.77,27.297,0,22.32,120.47999999999999,3.0,True,0,False,0.0,35.1,9.0,222.19499167,4,0.0,3.43,0.75,0.0,3.7,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,68.233333333,25.0,48.791158333,0,0.0,8.96,6.63,0.0,8.96,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,175.76666667,7.0,0.0,1,0.0,1.65,0.63,0.0,3.74,5
1.574,4.48,1.105,0,1.19,39.550000000000004,3.0,True,0,False,0.0,47.633333333,21.0,33.539958333,2,0.0,1.61,1.5,0.0,2.7,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,169.3,25.0,23.392925,0,0.0,0.0,0.0,0.0,0.0,5
42.528,221.49,37.856,0,3.45,322.94,2.0,True,1,False,0.97,165.6,17.0,105.95934167,4,0.0,7.87,2.63,0.0,8.74,4
90.217,27.999999999999996,138.829,0,74.71,150.52,3.0,True,1,False,0.0,88.73333333299999,3.0,60.473133333,2,0.0,2.48,1.63,0.0,1.17,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,1,False,0.0,98.366666667,9.0,64.999333333,2,0.0,0.52,0.0,0.0,0.0,3
11.329,8.55,28.51,0,14.13,48.07,3.0,True,1,False,0.0,77.766666667,25.0,106.20926667,3,0.0,10.09,1.38,0.0,6.91,4
18.621,36.9,24.342,0,7.68,93.51,3.0,True,0,False,0.55,161.93333333,25.0,52.498925,3,0.0,1.83,0.5,0.0,2.0,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,178.4,25.0,16.990933333,0,0.0,0.96,1.13,0.0,0.43,5
5.712999999999999,64.06,3.33,0,17.0,80.13,3.0,True,0,False,0.0,29.2,25.0,72.24964166699999,2,0.16,4.26,1.88,0.0,2.22,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,219.73333333,25.0,23.999208333,2,0.0,1.7,2.75,0.0,0.83,5
109.086,48.64,24.141,0,11.55,64.91000000000001,3.0,True,0,False,1.19,71.466666667,5.0,48.182466667,1,0.0,4.3,2.5,0.0,3.3,2
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,69.8,19.0,30.687925,0,0.0,4.65,1.25,0.0,7.04,5
0.522,0.38,0.0,1,0.0,0.55,3.0,True,0,False,0.0,83.5,25.0,38.284083333000005,3,0.0,4.35,2.63,0.0,7.3,5
823.2710000000003,680.99,642.72,1,56.94,74.64,1.0,True,1,False,60.48,90.9,5.0,326.7567,4,13.67,8.13,14.88,0.0,10.43,5
0.0,0.0,0.0,0,0.0,0.1,3.0,True,0,False,0.0,8.3333333333,7.0,10.110844444,1,0.0,0.0,0.0,0.0,0.0,4
0.6759999999999999,4.61,1.724,1,0.03,25.39,3.0,True,0,False,0.0,161.1,12.0,56.895258333,3,0.0,8.04,6.0,0.0,5.57,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,64.93333333300001,25.0,49.672758333,1,0.0,3.65,2.25,0.0,5.39,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,176.76666667,25.0,37.582583333,0,0.0,2.39,1.75,0.0,3.04,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,175.4,25.0,50.196258333,2,0.0,0.91,0.5,0.0,0.78,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,87.8,25.0,31.395608333,0,0.0,1.83,1.38,0.0,2.83,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,140.2,23.0,31.6242,1,0.0,4.04,1.13,0.0,2.35,4
35.766,91.35,1.703,1,1.71,60.74,3.0,True,1,False,0.0,29.133333333000003,22.0,62.51635,2,0.0,1.09,1.0,0.0,0.96,4
9.977,9.379999999999999,4.132,0,10.1,52.91,3.0,True,0,False,0.0,157.26666667,4.0,78.2602,2,0.0,7.91,2.5,0.0,5.78,4
0.579,1.0,1.008,1,0.0,0.0,3.0,True,0,False,0.84,126.33333333,18.0,124.71595,3,0.0,3.7,1.5,0.0,2.83,5
90.838,265.38999999999993,27.49,0,69.35,246.1,3.0,True,1,False,0.0,180.9,18.0,114.12366667,2,0.0,2.35,2.0,0.0,4.78,4
21.31900000000001,62.35,1.5119999999999998,0,15.35,102.17,3.0,True,0,False,0.0,53.433333333,10.0,74.799008333,2,0.0,2.87,2.0,0.0,2.74,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,164.4,25.0,11.127291667,0,0.0,4.0,4.5,0.0,4.13,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,8.4,3.0,11.441822222,0,0.0,0.13,0.13,0.0,0.0,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,124.0,25.0,51.199116667,1,0.0,0.65,0.5,0.0,3.7,5
44.35,267.78,133.31799999999998,0,50.74,312.39,3.0,True,1,False,1.74,167.36666667,11.0,23.102808333,1,0.42,6.87,2.63,0.0,0.39,3
252.537,232.94,227.689,0,5.58,78.58,3.0,True,1,False,84.42,74.333333333,25.0,70.749358333,3,19.42,1.3,1.25,27.97,2.83,2
88.117,32.120000000000005,67.657,1,7.97,8.0,3.0,True,0,False,14.03,71.43333333300001,12.0,39.5532,1,2.19,5.22,5.63,0.0,5.83,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,142.43333333,24.0,38.123308333,2,0.0,2.0,1.13,0.0,1.43,4
337.233,375.05,436.30300000000005,0,29.61,197.84,2.0,True,1,False,75.03,206.03333333,22.0,212.76119167,4,27.84,21.09,11.13,0.0,24.91,4
12.493,13.190000000000001,0.0,0,5.81,49.65,3.0,True,0,False,0.0,153.16666667,25.0,34.0832,3,0.0,7.91,1.0,0.0,6.43,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,103.23333333,25.0,55.196391667,0,0.0,6.35,3.0,0.0,6.83,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,127.33333333,25.0,13.758225,1,0.0,2.35,1.25,0.0,1.78,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,169.53333333,5.0,83.039991667,1,0.0,1.09,1.0,0.0,2.87,5
5.852,2.6300000000000003,8.665,0,0.97,55.61,3.0,True,0,False,0.0,141.76666667,16.0,51.065183333,1,0.0,1.09,0.5,0.0,0.87,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,138.03333333,25.0,58.914183333,2,0.0,1.43,0.75,0.0,0.3,6
0.5660000000000001,5.16,0.0,1,1.81,8.45,1.0,True,1,False,0.0,67.9,25.0,168.4774,4,0.0,18.13,10.5,0.0,23.35,3
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,171.76666667,15.0,42.291725,3,0.0,7.09,4.25,0.0,5.61,6
71.913,187.12999999999997,169.49400000000003,0,2.16,43.9,3.0,True,1,False,32.19,142.73333333,3.0,92.0992,3,2.9,10.26,6.38,0.0,9.26,3
0.002,0.0,0.003,0,0.0,0.0,4.0,False,1,True,0.0,76.733333333,25.0,54.569075,2,0.0,16.48,5.5,0.0,10.87,3
10.057,147.29,10.1,1,18.1,169.45000000000002,3.0,True,0,False,0.0,175.66666667,25.0,72.350716667,3,0.0,8.61,1.88,0.0,8.0,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,147.36666667,21.0,14.826341667,2,0.0,0.39,0.0,0.0,0.22,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,87.8,25.0,121.01378333,3,0.0,9.43,5.88,0.0,9.91,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,134.86666667,15.0,37.908533333,4,0.0,0.0,0.0,0.0,0.0,4
112.305,880.4800000000001,0.394,0,56.77,3473.29,3.0,True,0,False,0.0,166.43333333,13.0,104.30920833,2,0.0,6.87,3.88,0.0,3.91,5
313.115,664.13,597.117,0,292.26,218.94,3.0,True,1,False,0.0,83.666666667,5.0,65.805716667,2,0.0,16.22,5.75,0.0,9.65,5
107.498,447.31999999999994,31.196,0,25.58,375.75,3.0,True,1,False,0.0,35.3,11.0,78.289916667,2,0.0,2.43,1.75,0.0,3.91,3
28.50800000000001,147.87,32.712,0,4.71,225.64999999999998,3.0,True,0,False,0.0,179.06666667,11.0,37.883808333000005,3,0.0,4.43,2.88,0.0,4.57,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,50.0,20.0,209.127,3,0.0,3.35,2.25,0.0,4.22,6
231.892,286.03,321.4890000000001,0,181.1,204.71,3.0,True,1,False,0.0,110.0,8.0,55.206958333,1,0.0,8.48,5.63,0.0,5.61,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,158.46666667,25.0,30.756141667,0,0.0,0.3,0.13,0.0,1.3,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,33.1,17.0,23.5599,2,0.0,0.35,0.0,0.0,0.0,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,160.96666667,25.0,79.06705,1,0.0,3.04,2.5,0.0,5.65,6
0.7140000000000001,6.61,1.3630000000000002,1,0.13,32.129999999999995,3.0,True,0,False,0.1,166.46666667,7.0,47.356691667,1,0.0,1.52,2.0,0.0,2.04,3
21.032,67.03,27.494,0,1.42,13.030000000000001,3.0,True,1,False,44.81,131.13333333,7.0,119.587825,3,14.84,2.7,2.38,0.0,3.91,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,65.43333333300001,1.0,30.571991667,0,0.0,1.78,2.13,0.0,0.22,5
46.633,106.52,28.044,0,6.65,194.86999999999998,3.0,True,1,False,0.03,56.633333333,7.0,37.686566667,3,0.0,3.65,2.25,0.0,4.13,4
326.635,837.55,91.263,0,6.74,417.68,1.0,True,1,False,77.26,192.4,25.0,98.528641667,4,36.22,13.87,6.38,0.0,10.65,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,159.16666667,25.0,42.201491667,1,0.0,3.87,3.38,0.0,4.74,6
35.63800000000001,27.19,34.778,0,45.94,103.16000000000001,3.0,True,0,False,0.0,130.36666667,21.0,60.934416667,3,0.0,7.83,3.75,0.0,23.87,6
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,109.8,25.0,35.374841667,3,0.0,0.57,0.13,0.0,0.04,6
34.885,97.58,20.54,1,25.55,247.54,3.0,True,0,False,0.0,131.73333333,25.0,106.52016667,3,0.0,32.26,13.88,0.0,24.61,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,113.26666667,25.0,28.230908333,2,0.0,2.0,2.38,0.0,2.13,6
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,158.4,25.0,62.671916667,2,0.0,25.43,13.63,0.0,29.13,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,15.466666667,10.0,21.236666667,1,0.0,0.3,0.63,0.0,0.13,2
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,97.833333333,24.0,73.866,1,0.0,2.39,1.25,0.0,0.78,5
22.447,50.67999999999999,57.159,1,33.65,288.49,3.0,True,1,False,1.58,91.1,11.0,135.75164167,3,0.0,22.61,6.13,0.0,27.13,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,146.6,9.0,37.040741667,3,0.0,4.78,1.0,0.0,2.7,1
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,72.4,8.0,30.585566667,0,0.0,0.7,0.63,0.0,2.09,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,85.7,25.0,36.474466667,1,0.0,1.17,0.13,0.0,0.96,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,103.26666667,7.0,71.8813,2,0.0,42.87,40.5,0.0,19.87,5
0.004,0.58,0.443,0,5.77,36.03,3.0,True,1,False,0.0,21.033333333,11.0,71.33295,2,0.0,0.39,0.25,0.0,0.0,1
0.008,0.13,0.0,0,0.0,0.0,3.0,True,1,False,0.0,51.1,25.0,49.511058333,3,0.0,3.04,0.5,0.0,2.48,3
0.002,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,101.33333333,1.0,51.8283,0,0.0,3.0,1.0,0.0,1.04,4
0.013,0.58,0.269,0,0.0,1.68,3.0,True,0,False,0.0,58.733333333,12.0,38.900933333000005,1,0.0,0.96,0.5,0.0,0.39,4
0.0,0.0,0.0,0,0.0,0.0,1.0,True,0,False,0.0,154.13333333,11.0,0.2499833333,2,0.0,2.09,1.5,0.0,0.04,3
12.402,143.86,4.532,0,34.61,189.96,3.0,True,0,False,0.1,192.4,18.0,59.54115,3,0.0,5.3,1.38,0.0,4.48,4
16.651,86.19,1.587,0,3.39,59.26,3.0,True,1,False,0.0,85.333333333,11.0,47.164625,3,0.0,1.7,1.38,0.0,1.39,4
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,166.36666667,16.0,54.333108333,3,0.0,6.17,5.38,0.0,8.26,4
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,6.6,6.0,76.00518571399999,1,0.0,0.52,0.0,0.0,1.61,6
0.047,0.0,0.0,0,0.0,0.16,4.0,False,0,False,0.0,206.93333333,22.0,54.082058333,2,0.0,1.91,1.5,0.0,1.7,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,48.033333333,25.0,29.733125,0,0.0,0.52,0.25,0.0,1.17,6
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,False,0.0,70.166666667,21.0,35.774691667,2,0.0,4.26,1.13,0.0,4.61,5
0.024,0.0,0.004,1,0.0,0.06,4.0,False,0,True,0.0,60.2,24.0,32.574708333000004,0,0.0,1.39,0.38,0.0,5.22,6
7.262,25.900000000000002,2.342,0,13.94,66.45,3.0,True,0,False,0.0,84.56666666699999,1.0,25.374816667,1,0.0,5.96,4.5,0.0,7.3,3
22.371,26.1,13.511,0,0.74,105.67999999999999,3.0,True,0,False,1.74,59.366666667,15.0,162.354575,3,0.0,16.61,3.0,0.0,12.35,4
0.019,0.0,0.0,1,0.0,0.35,4.0,False,0,False,0.0,159.43333333,3.0,44.960391667,2,0.0,3.17,2.5,0.0,4.96,5
24.606,40.36000000000001,6.362,0,27.26,116.83,4.0,False,0,False,0.0,179.1,17.0,50.367125,0,0.0,4.52,2.13,0.0,3.87,5
272.453,164.65000000000003,148.529,0,56.74,69.42,3.0,True,1,False,0.0,11.066666667,11.0,136.12940909,2,0.0,0.61,0.75,0.0,0.91,1
189.581,286.78000000000003,189.491,1,83.26,164.03,2.0,True,1,False,139.65,167.76666667,25.0,291.96719167,4,10.26,24.74,12.38,0.0,15.13,4
17.88,39.03000000000001,3.613,0,6.19,119.50999999999999,3.0,True,0,False,0.0,215.7,25.0,1.6665333333,1,0.0,8.96,1.13,0.0,3.65,5
18.554,29.220000000000002,10.21,0,4.39,7.06,3.0,True,1,False,11.23,153.53333333,12.0,55.332133333,3,2.97,6.26,3.25,0.0,3.7,5
3.1,8.55,1.176,0,4.16,29.74,3.0,True,0,False,0.0,120.06666667,5.0,50.666291667,3,0.0,0.61,0.0,0.0,0.61,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,207.1,10.0,46.469083333,1,0.0,1.0,1.5,0.0,0.17,4
0.058,0.0,0.04,1,0.0,0.0,3.0,True,0,False,0.0,18.533333333,5.0,26.755833333,1,0.0,2.61,2.38,0.0,2.04,5
315.423,509.28,279.625,0,123.03,332.97,4.0,False,1,True,0.48,32.666666667,6.0,123.762025,1,0.0,3.74,2.63,1.16,3.43,3
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,False,0.0,138.4,12.0,84.782408333,1,0.0,0.17,0.38,0.0,0.96,6
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,158.26666667,25.0,44.111141667,3,0.0,11.3,7.0,0.0,4.43,5
175.53,171.64,61.834,0,13.48,252.46,3.0,True,1,False,2.58,112.4,25.0,11.249741667,2,0.0,4.96,2.0,0.0,3.83,3
0.463,0.81,1.337,0,0.0,0.0,2.0,True,0,False,3.03,89.633333333,25.0,38.87375,2,1.81,1.22,0.25,0.0,1.52,3
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,178.53333333,21.0,2.4581833333,1,0.0,0.26,0.13,0.0,0.0,3
57.285,131.59,88.665,0,6.06,43.07,3.0,True,1,False,37.51,20.733333333,19.0,59.107158333,3,5.29,4.39,5.5,0.0,4.09,2
33.221,87.57000000000001,10.797,0,4.52,137.97,3.0,True,0,False,0.65,69.366666667,2.0,52.996783333,3,0.0,3.7,1.88,0.0,4.83,5
20.131,159.42,2.738,0,24.97,153.65,3.0,True,1,False,0.0,84.3,11.0,87.531325,3,0.0,15.43,6.5,0.0,22.61,3
1.052,0.61,4.941,1,1.68,6.74,3.0,True,0,False,5.03,20.066666667,16.0,19.890516667,1,0.97,2.13,1.13,0.0,0.17,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,0,True,0.0,164.63333333,25.0,41.085891667,2,0.0,7.0,6.88,0.0,9.74,5
35.646,295.55,27.822,0,19.03,147.29,3.0,True,0,False,0.0,183.03333333,8.0,73.91560833300001,2,0.0,1.35,0.88,0.0,1.57,3
10.412,30.92,4.425,1,0.65,112.16,3.0,True,0,False,0.0,179.3,25.0,50.62055,3,0.0,7.17,1.5,0.0,2.3,4
0.056,0.0,0.06,1,0.0,0.0,4.0,False,0,False,0.0,173.43333333,17.0,17.058741667,2,0.0,0.0,0.13,0.0,0.0,5
0.0,0.0,0.0,1,0.0,0.0,4.0,False,1,False,0.0,19.766666667,19.0,104.575175,1,0.0,8.52,0.0,0.0,7.3,4
10.252,179.16,9.449,0,19.1,75.96000000000001,3.0,True,1,False,0.03,172.7,24.0,208.862525,4,0.0,3.87,1.25,0.0,0.91,4
0.026,3.32,0.7290000000000001,0,0.0,4.0,3.0,True,1,False,0.0,31.3,9.0,104.25488333,4,0.0,0.91,0.38,0.0,0.26,5
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,84.5,25.0,54.718341667,3,0.0,5.96,4.75,0.0,7.04,5
0.0,0.0,0.0,0,0.0,0.0,4.0,False,0,True,0.0,63.233333333,25.0,34.47325,0,0.0,1.48,1.13,0.0,0.7,6
18.985,16.65,24.28,0,20.48,22.160000000000004,3.0,True,0,False,0.0,114.0,25.0,44.791616667,3,0.0,2.96,2.5,0.0,8.09,3
28.396,36.89,58.137,1,2.32,114.94,3.0,True,0,False,0.12,52.9,13.0,158.4482,3,0.0,2.65,1.13,0.0,2.91,4
0.0,0.0,0.0,1,0.0,0.0,3.0,True,0,False,0.0,57.566666667,5.0,71.666666667,2,0.0,1.65,1.0,0.0,2.3,5
67.973,464.46000000000004,119.717,0,20.68,133.39,3.0,True,0,False,0.0,8.633333333300001,8.0,72.3856,2,0.0,1.13,1.5,0.0,0.91,2
442.941,614.09,463.78,1,28.26,108.74000000000001,2.0,True,1,False,83.16,18.866666667,18.0,136.01325,4,8.77,4.0,1.88,0.0,10.3,4
37.677,40.1,36.597,1,19.55,197.22,3.0,True,1,False,0.0,169.83333333,1.0,41.383916667,3,0.0,3.3,2.88,0.0,4.3,4
0.0,0.0,0.0,1,0.0,0.0,4.0,False,1,True,0.0,204.7,25.0,333.57076667,3,0.0,16.48,8.13,0.0,18.48,4
7.716,0.16,10.145,1,0.13,0.9,3.0,True,0,False,0.0,61.5,25.0,27.638116667,1,0.0,3.48,1.25,0.0,4.74,5
17.114,163.0,28.584,0,30.06,310.8,3.0,True,1,False,0.0,67.033333333,19.0,71.291266667,3,0.0,5.57,4.88,0.0,6.26,5
0.0,0.0,0.0,0,0.0,0.0,3.0,True,0,False,0.0,114.5,25.0,55.987108333,1,0.0,5.26,1.13,0.0,6.17,5
